Timestamp,Accel_X,Accel_Y,Accel_Z,Roll,Pitch,Yaw,RM11,RM12,RM13,RM21,RM22,RM23,RM31,RM32,RM33,UserAcc_X,UserAcc_Y,UserAcc_Z,RotRate_X,RotRate_Y,RotRate_Z,MagHeading,TrueHeading,HeadingAccuracy,MagX,MagY,MagZ
461771006.910104,0.010803,0.009277,-1.002274,0.011726,-0.011107,-0.358410,0.936346,-0.350883,-0.011725,0.350764,0.936398,-0.011107,0.014876,0.006287,0.999870,0.002496,-0.001036,-0.004586,-0.000630,0.001149,0.001865,131.428848,132.523392,25.000000,-26.269386,-19.140717,-109.841751
461771006.943495,0.010925,0.008987,-1.004257,0.011764,-0.011073,-0.358421,0.936342,-0.350893,-0.011763,0.350774,0.936395,-0.011073,0.014900,0.006242,0.999870,0.002001,-0.000056,-0.004235,0.000600,-0.003811,-0.006616,131.409485,132.504028,25.000000,-26.131565,-19.552765,-109.642754
461771006.976957,0.009979,0.009644,-1.003403,0.011766,-0.011031,-0.358511,0.936310,-0.350977,-0.011765,0.350859,0.936363,-0.011031,0.014888,0.006200,0.999870,-0.000275,-0.001250,-0.005440,-0.000625,-0.001304,0.001890,131.397766,132.492310,25.000000,-25.959288,-19.655785,-109.543251
461771007.010020,0.011459,0.011215,-1.006409,0.011741,-0.011021,-0.358476,0.936323,-0.350945,-0.011740,0.350827,0.936376,-0.011020,0.014861,0.006200,0.999870,0.000314,-0.000751,-0.005791,0.000620,-0.000083,0.001887,131.390915,132.485458,25.000000,-26.372749,-19.930489,-109.476921
461771007.043489,0.012177,0.010117,-1.005936,0.011724,-0.010973,-0.358455,0.936331,-0.350924,-0.011723,0.350807,0.936384,-0.010973,0.014828,0.006162,0.999871,-0.000263,0.000242,-0.006538,0.001863,-0.000095,0.000677,131.391251,132.485794,25.000000,-25.752552,-20.205200,-109.941246
461771007.076721,0.012405,0.010605,-1.003723,0.011702,-0.011030,-0.358456,0.936330,-0.350926,-0.011701,0.350807,0.936383,-0.011030,0.014828,0.006223,0.999871,0.000277,0.000842,-0.004814,0.000613,-0.000119,-0.005473,131.410599,132.505142,25.000000,-25.442457,-20.582916,-109.974411
461771007.110070,0.012497,0.009171,-1.006195,0.011711,-0.011024,-0.358449,0.936333,-0.350919,-0.011710,0.350801,0.936385,-0.011023,0.014833,0.006214,0.999871,-0.000266,-0.000098,-0.005027,-0.001862,-0.001308,-0.000599,131.419266,132.513809,25.000000,-25.166817,-20.102196,-109.974411
461771007.143481,0.010605,0.010971,-1.003479,0.011725,-0.010958,-0.358449,0.936333,-0.350918,-0.011724,0.350801,0.936386,-0.010958,0.014823,0.006147,0.999871,-0.001119,0.000013,-0.003608,-0.003107,0.001166,0.001807,131.417175,132.511719,25.000000,-25.855923,-19.758812,-109.576416
461771007.176781,0.012543,0.010437,-1.005188,0.011699,-0.010952,-0.358435,0.936338,-0.350905,-0.011698,0.350788,0.936391,-0.010952,0.014797,0.006151,0.999872,0.000021,-0.001309,-0.005042,-0.004355,-0.000062,0.000590,131.406250,132.500793,25.000000,-26.062654,-19.827484,-109.642754
461771007.210104,0.010818,0.011246,-1.003525,0.011745,-0.010880,-0.358395,0.936352,-0.350867,-0.011744,0.350751,0.936406,-0.010879,0.014814,0.006068,0.999872,0.000494,-0.001449,-0.005057,0.000627,0.002370,0.000604,131.405884,132.500427,25.000000,-26.062654,-20.170868,-109.443756
461771007.243454,0.011642,0.010712,-1.001907,0.011729,-0.010846,-0.358414,0.936345,-0.350885,-0.011728,0.350769,0.936399,-0.010846,0.014788,0.006042,0.999872,-0.000894,-0.000058,-0.004720,0.000636,-0.001311,0.000641,131.410477,132.505020,25.000000,-25.718102,-20.239548,-109.510086
461771007.276789,0.010803,0.012222,-1.003433,0.011707,-0.010844,-0.358418,0.936344,-0.350888,-0.011707,0.350773,0.936398,-0.010844,0.014767,0.006047,0.999873,-0.000232,-0.000087,-0.005682,0.000651,-0.001315,-0.000617,131.423889,132.518433,25.000000,-25.304638,-20.170868,-109.510086
461771007.310081,0.010910,0.009903,-1.002274,0.011727,-0.010943,-0.358428,0.936340,-0.350899,-0.011726,0.350782,0.936393,-0.010943,0.014820,0.006133,0.999871,-0.000130,-0.000659,-0.004157,-0.000590,-0.002530,0.000606,131.452805,132.547348,25.000000,-25.063450,-20.479919,-109.675919
461771007.344136,0.011948,0.012238,-1.004471,0.011704,-0.010873,-0.358370,0.936361,-0.350843,-0.011703,0.350727,0.936415,-0.010873,0.014773,0.006077,0.999872,-0.001525,-0.001107,-0.005071,-0.000598,0.001152,0.000570,131.467773,132.562317,25.000000,-24.891172,-20.376900,-109.775421
461771007.376730,0.011841,0.011246,-1.001892,0.011716,-0.010928,-0.358397,0.936351,-0.350870,-0.011715,0.350753,0.936404,-0.010928,0.014804,0.006123,0.999872,-0.000179,0.000760,-0.004538,-0.000614,0.002360,-0.003102,131.489365,132.583908,25.000000,-25.304638,-20.308228,-109.642754
461771007.409104,0.011581,0.011368,-1.005463,0.011702,-0.010936,-0.358405,0.936349,-0.350877,-0.011701,0.350760,0.936402,-0.010936,0.014794,0.006136,0.999872,0.000461,0.000249,-0.005133,-0.001840,-0.000063,0.001793,131.496582,132.591125,25.000000,-25.373549,-20.102196,-109.576416
461771007.442736,0.011765,0.009888,-1.005005,0.011741,-0.010970,-0.358354,0.936366,-0.350829,-0.011740,0.350712,0.936419,-0.010970,0.014842,0.006155,0.999871,0.000848,-0.000365,-0.003959,-0.000580,-0.000073,0.000554,131.500671,132.595215,25.000000,-25.373549,-20.033516,-109.311089
461771007.476715,0.012054,0.009476,-1.004547,0.011723,-0.010996,-0.358362,0.936363,-0.350837,-0.011723,0.350719,0.936416,-0.010996,0.014835,0.006185,0.999871,0.000042,-0.001108,-0.005134,-0.000593,0.003602,-0.000702,131.506790,132.601334,25.000000,-25.063450,-19.724472,-109.476921
461771007.510051,0.012863,0.009094,-1.002502,0.011714,-0.010991,-0.358409,0.936347,-0.350882,-0.011713,0.350764,0.936399,-0.010990,0.014824,0.006182,0.999871,-0.000940,0.000591,-0.004386,-0.003090,-0.000088,-0.004345,131.503189,132.597733,25.000000,-25.373549,-19.484100,-109.178421
461771007.543451,0.012329,0.010468,-1.001877,0.011671,-0.010945,-0.358385,0.936356,-0.350858,-0.011670,0.350741,0.936409,-0.010945,0.014768,0.006155,0.999872,-0.001599,-0.000401,-0.002875,0.001917,-0.001311,0.000586,131.498154,132.592697,25.000000,-25.545826,-19.518440,-109.344254
461771007.576801,0.011383,0.010727,-1.006546,0.011619,-0.010993,-0.358268,0.936397,-0.350749,-0.011618,0.350632,0.936449,-0.010993,0.014736,0.006220,0.999872,0.000711,-0.000526,-0.002005,0.000677,0.002403,0.005420,131.501404,132.595947,25.000000,-25.718102,-19.964844,-109.311089
461771007.610062,0.013657,0.011032,-1.006485,0.011641,-0.010964,-0.358251,0.936403,-0.350733,-0.011640,0.350616,0.936455,-0.010964,0.014746,0.006185,0.999872,0.001605,0.000328,-0.004858,0.003191,-0.000068,0.004217,131.515244,132.609787,25.000000,-25.545824,-20.411224,-109.410583
461771007.643503,0.010757,0.008926,-1.003143,0.011643,-0.011034,-0.358239,0.936407,-0.350722,-0.011642,0.350604,0.936459,-0.011033,0.014772,0.006250,0.999871,0.000870,-0.000596,-0.003577,-0.003056,0.001175,0.001717,131.522415,132.616959,25.000000,-25.718098,-20.514244,-109.709084
461771007.676807,0.011200,0.010773,-1.004959,0.011613,-0.010986,-0.358202,0.936421,-0.350687,-0.011612,0.350570,0.936472,-0.010986,0.014726,0.006217,0.999872,-0.000854,-0.002059,-0.003271,0.000690,0.001165,0.002966,131.540527,132.635071,25.000000,-25.614735,-20.823273,-109.609589
461771007.710111,0.012054,0.011627,-1.005173,0.011556,-0.011017,-0.358172,0.936432,-0.350659,-0.011555,0.350542,0.936482,-0.011016,0.014684,0.006265,0.999873,-0.000508,-0.000701,-0.006063,-0.001805,0.001176,0.002947,131.558228,132.652771,25.000000,-25.545824,-20.617256,-109.609589
461771007.743421,0.011993,0.010239,-1.007980,0.011582,-0.011015,-0.358173,0.936431,-0.350660,-0.011581,0.350543,0.936482,-0.011015,0.014708,0.006255,0.999872,-0.002090,-0.001661,-0.004873,-0.001827,0.003604,-0.001957,131.566818,132.661362,25.000000,-25.373549,-20.376900,-109.244751
461771007.776802,0.009689,0.009857,-1.004684,0.011548,-0.011044,-0.358215,0.936417,-0.350699,-0.011547,0.350582,0.936467,-0.011044,0.014686,0.006293,0.999872,-0.000256,-0.000179,-0.005422,-0.001792,0.001171,0.001704,131.577698,132.672241,25.000000,-25.373547,-20.033516,-109.244751
461771007.810057,0.012238,0.011612,-1.004501,0.011525,-0.010998,-0.358244,0.936407,-0.350726,-0.011524,0.350609,0.936457,-0.010998,0.014649,0.006258,0.999873,-0.000019,-0.000638,-0.005605,0.003192,-0.000092,-0.000685,131.594116,132.688660,25.000000,-25.649189,-20.514252,-109.377419
461771007.843405,0.012756,0.010666,-1.002075,0.011512,-0.011009,-0.358327,0.936378,-0.350803,-0.011511,0.350686,0.936428,-0.011009,0.014641,0.006272,0.999873,-0.000647,-0.001213,-0.007466,-0.001793,-0.000063,0.000497,131.597855,132.692398,25.000000,-25.821465,-20.411240,-109.543251
461771007.876826,0.011734,0.010941,-1.002762,0.011532,-0.011003,-0.358421,0.936345,-0.350891,-0.011532,0.350774,0.936395,-0.011003,0.014659,0.006257,0.999873,-0.000179,0.000029,-0.003102,-0.000547,-0.001302,-0.000701,131.606995,132.701538,25.000000,-25.890377,-20.548592,-109.675919
461771007.910139,0.010788,0.010773,-1.006210,0.011487,-0.010953,-0.358423,0.936345,-0.350893,-0.011486,0.350777,0.936395,-0.010953,0.014599,0.006227,0.999874,-0.001110,-0.001325,-0.002918,0.001939,0.002369,-0.000718,131.605835,132.700378,25.000000,-25.959286,-20.273895,-109.543251
461771007.943378,0.012177,0.010925,-1.005188,0.011478,-0.010903,-0.358387,0.936358,-0.350858,-0.011477,0.350744,0.936408,-0.010903,0.014573,0.006184,0.999875,-0.000033,-0.001412,-0.005924,0.000712,0.002382,0.000472,131.608704,132.703247,25.000000,-25.924831,-20.445580,-109.443756
461771007.976804,0.011230,0.010406,-1.004196,0.011553,-0.010841,-0.358424,0.936344,-0.350893,-0.011552,0.350778,0.936396,-0.010841,0.014621,0.006099,0.999875,-0.000245,-0.002342,-0.006702,-0.001799,0.001133,-0.005635,131.604446,132.698990,25.000000,-25.993742,-20.102203,-109.642754
461771008.010112,0.012543,0.008743,-1.003616,0.011519,-0.010873,-0.358408,0.936350,-0.350878,-0.011518,0.350763,0.936401,-0.010872,0.014600,0.006140,0.999875,-0.000165,0.000083,-0.002735,-0.000528,0.001168,0.001695,131.597977,132.692520,25.000000,-25.821468,-19.793159,-109.609589
461771008.043397,0.013687,0.011520,-1.003220,0.011498,-0.010883,-0.358418,0.936347,-0.350888,-0.011497,0.350773,0.936397,-0.010883,0.014585,0.006157,0.999875,-0.000145,-0.000095,-0.003299,-0.001773,-0.001287,0.000490,131.589050,132.683594,25.000000,-25.993742,-19.758820,-109.510086
461771008.076798,0.010986,0.010681,-1.004868,0.011473,-0.010838,-0.358414,0.936349,-0.350883,-0.011472,0.350769,0.936399,-0.010838,0.014545,0.006124,0.999875,-0.000486,-0.000157,-0.004992,-0.000534,-0.001306,-0.001940,131.587463,132.682007,25.000000,-25.993742,-20.170883,-109.311089
461771008.110106,0.013046,0.009781,-1.003265,0.011475,-0.010879,-0.358413,0.936349,-0.350882,-0.011474,0.350768,0.936399,-0.010879,0.014562,0.006162,0.999875,-0.000930,0.000519,-0.004474,-0.001764,-0.000066,-0.000760,131.588959,132.683502,25.000000,-25.683643,-20.136543,-109.410583
461771008.143465,0.010666,0.009460,-1.003265,0.011399,-0.010833,-0.358461,0.936334,-0.350926,-0.011398,0.350813,0.936383,-0.010833,0.014475,0.006145,0.999876,-0.000977,-0.000625,-0.007845,0.000716,-0.001330,-0.005608,131.595505,132.690048,25.000000,-25.097908,-20.102219,-109.377419
461771008.176786,0.013107,0.009995,-1.005371,0.011349,-0.010881,-0.358537,0.936307,-0.350998,-0.011348,0.350884,0.936356,-0.010881,0.014445,0.006206,0.999876,-0.001308,0.000533,-0.001695,-0.003011,0.001174,0.000439,131.600937,132.695480,25.000000,-25.028996,-19.896187,-109.377419
461771008.210115,0.013290,0.010757,-1.003494,0.011379,-0.010863,-0.358522,0.936312,-0.350984,-0.011378,0.350870,0.936361,-0.010863,0.014467,0.006179,0.999876,-0.001109,0.000475,-0.004244,-0.000510,-0.000057,0.001691,131.613617,132.708160,25.000000,-25.063454,-19.930527,-109.145264
461771008.243476,0.011688,0.010422,-1.003845,0.011435,-0.010878,-0.358547,0.936303,-0.351007,-0.011435,0.350893,0.936352,-0.010878,0.014525,0.006173,0.999875,0.001352,-0.001875,-0.006167,-0.004261,-0.001287,-0.001986,131.613052,132.707596,25.000000,-25.339092,-19.655823,-109.277924
461771008.276757,0.011032,0.010391,-1.003601,0.011410,-0.010861,-0.358563,0.936298,-0.351022,-0.011409,0.350908,0.936347,-0.010861,0.014495,0.006166,0.999876,-0.000453,0.000842,-0.003084,0.003248,0.001162,0.002912,131.606018,132.700562,25.000000,-25.511370,-19.415451,-109.377419
461771008.310113,0.013474,0.009705,-1.006775,0.011347,-0.010889,-0.358640,0.936271,-0.351094,-0.011346,0.350980,0.936320,-0.010889,0.014446,0.006213,0.999876,0.000282,-0.000513,-0.006197,0.000732,-0.001328,-0.005623,131.588028,132.682571,25.000000,-25.821465,-19.587143,-109.941238
461771008.343467,0.011963,0.011703,-1.005966,0.011349,-0.010848,-0.358748,0.936233,-0.351195,-0.011348,0.351082,0.936282,-0.010848,0.014435,0.006172,0.999877,0.000355,0.000230,-0.006379,-0.001748,-0.002523,-0.001969,131.588287,132.682831,25.000000,-25.718102,-20.170883,-110.040741
461771008.376789,0.013214,0.009415,-1.003571,0.011350,-0.010852,-0.358805,0.936213,-0.351249,-0.011349,0.351135,0.936262,-0.010852,0.014437,0.006175,0.999877,0.001209,-0.001651,-0.004228,-0.001772,0.002366,-0.005678,131.594788,132.689331,25.000000,-25.683647,-20.479927,-110.007568
461771008.410110,0.011230,0.009995,-1.001755,0.011391,-0.010890,-0.358875,0.936188,-0.351315,-0.011390,0.351201,0.936237,-0.010890,0.014489,0.006195,0.999876,0.000329,0.000401,-0.005541,0.000747,-0.001300,-0.000742,131.604614,132.699158,25.000000,-25.787016,-20.376915,-109.908073
461771008.443445,0.011734,0.011490,-1.005005,0.011410,-0.010862,-0.358874,0.936189,-0.351313,-0.011409,0.351199,0.936238,-0.010861,0.014497,0.006162,0.999876,-0.000163,0.000369,-0.003359,0.000756,-0.000053,0.002906,131.612946,132.707489,25.000000,-25.718105,-20.376915,-109.112091
461771008.476822,0.010406,0.008774,-1.004837,0.011416,-0.010884,-0.358931,0.936168,-0.351367,-0.011415,0.351253,0.936217,-0.010883,0.014511,0.006179,0.999876,0.000609,0.000545,-0.004534,0.003258,-0.000076,0.000471,131.609558,132.704102,25.000000,-25.855923,-20.102219,-108.913086
461771008.510158,0.013000,0.009735,-1.004211,0.011457,-0.010789,-0.358950,0.936161,-0.351384,-0.011456,0.351271,0.936212,-0.010789,0.014517,0.006076,0.999876,-0.001050,-0.002015,-0.004961,0.003266,-0.000062,0.002911,131.609772,132.704315,25.000000,-25.649189,-20.033539,-108.714088
461771008.543512,0.011993,0.008728,-1.004990,0.011458,-0.010719,-0.359020,0.936137,-0.351449,-0.011457,0.351337,0.936188,-0.010719,0.014493,0.006009,0.999877,-0.000257,-0.000618,-0.003511,0.000755,-0.001311,-0.003195,131.601761,132.696304,25.000000,-26.062654,-19.896187,-109.377411
461771008.576806,0.011261,0.010101,-1.006088,0.011486,-0.010704,-0.358999,0.936144,-0.351429,-0.011485,0.351317,0.936195,-0.010704,0.014514,0.005986,0.999877,-0.000362,-0.000114,-0.002275,-0.001751,-0.000086,-0.005666,131.594589,132.689133,25.000000,-26.028202,-19.999207,-109.211578
461771008.610157,0.011810,0.010132,-1.002365,0.011521,-0.010713,-0.359011,0.936139,-0.351440,-0.011520,0.351328,0.936191,-0.010712,0.014550,0.005981,0.999876,-0.000259,-0.000611,-0.006212,-0.000505,-0.001325,-0.006864,131.591980,132.686523,25.000000,-26.028202,-20.136559,-109.476906
461771008.643464,0.013199,0.009995,-1.002625,0.011529,-0.010635,-0.359003,0.936142,-0.351432,-0.011528,0.351321,0.936195,-0.010634,0.014530,0.005905,0.999877,0.000831,-0.001098,-0.005540,-0.000467,-0.000056,0.000431,131.593124,132.687668,25.000000,-25.890383,-20.479942,-109.476906
461771008.676822,0.010544,0.010025,-1.007721,0.011622,-0.010678,-0.358968,0.936153,-0.351401,-0.011621,0.351288,0.936206,-0.010678,0.014632,0.005914,0.999875,0.003958,0.000278,-0.004443,0.000788,-0.000047,0.002881,131.601410,132.695953,25.000000,-25.787016,-20.582954,-109.642738
461771008.710121,0.013275,0.010864,-1.003326,0.011568,-0.010611,-0.358935,0.936166,-0.351369,-0.011567,0.351257,0.936219,-0.010610,0.014557,0.005870,0.999877,-0.001023,-0.000585,-0.007844,0.000799,-0.004956,0.002930,131.608154,132.702698,25.000000,-25.718105,-20.582954,-109.377411
461771008.743468,0.013046,0.009308,-1.004395,0.011571,-0.010724,-0.358900,0.936177,-0.351337,-0.011570,0.351225,0.936230,-0.010724,0.014600,0.005976,0.999876,-0.001011,0.000125,-0.004534,-0.000468,-0.000055,0.000432,131.621170,132.715714,25.000000,-25.580280,-20.445618,-109.178413
461771008.776733,0.012192,0.010483,-1.003479,0.011596,-0.010686,-0.358951,0.936159,-0.351385,-0.011595,0.351273,0.936212,-0.010686,0.014610,0.005931,0.999876,-0.000853,0.000133,-0.004992,0.000775,-0.003761,-0.003182,131.629929,132.724472,25.000000,-25.476912,-20.067894,-109.211578
461771008.810091,0.011505,0.010361,-1.004547,0.011610,-0.010693,-0.358943,0.936162,-0.351378,-0.011610,0.351265,0.936215,-0.010692,0.014626,0.005932,0.999875,0.002230,-0.000133,-0.001879,-0.001689,-0.000027,0.004072,131.626740,132.721283,25.000000,-25.752556,-19.930542,-109.476906
461771008.843500,0.009781,0.011673,-1.004028,0.011580,-0.010691,-0.358884,0.936183,-0.351322,-0.011579,0.351209,0.936236,-0.010691,0.014597,0.005942,0.999876,-0.000471,0.000006,-0.004229,-0.001692,0.001201,0.004060,131.611374,132.705917,25.000000,-26.028196,-19.655830,-109.675903
461771008.876829,0.012772,0.009262,-1.006073,0.011538,-0.010728,-0.358916,0.936172,-0.351352,-0.011537,0.351239,0.936224,-0.010728,0.014571,0.005991,0.999876,-0.000643,0.000929,-0.005877,0.000796,-0.001285,0.000444,131.600754,132.695297,25.000000,-26.407207,-20.308250,-109.709068
461771008.910138,0.013901,0.009293,-1.005814,0.011601,-0.010693,-0.358908,0.936174,-0.351345,-0.011600,0.351232,0.936227,-0.010693,0.014617,0.005936,0.999876,0.001782,-0.001782,-0.003558,-0.002964,-0.000067,-0.004477,131.594711,132.689255,25.000000,-26.338295,-20.170898,-109.775391
461771008.943456,0.010834,0.010666,-1.002655,0.011653,-0.010697,-0.358901,0.936176,-0.351338,-0.011652,0.351225,0.936230,-0.010697,0.014667,0.005921,0.999875,0.002249,-0.001404,-0.005939,-0.000447,-0.001272,0.001655,131.577255,132.671799,25.000000,-26.407207,-19.827515,-109.709061
461771008.976803,0.012970,0.010483,-1.005539,0.011655,-0.010669,-0.358913,0.936172,-0.351349,-0.011654,0.351237,0.936226,-0.010669,0.014659,0.005895,0.999875,0.002186,-0.001331,-0.005038,-0.000453,-0.002537,-0.005661,131.554077,132.648621,25.000000,-26.166019,-19.655823,-109.742226
461771009.010088,0.010452,0.010315,-1.006973,0.011682,-0.010639,-0.358853,0.936193,-0.351293,-0.011681,0.351181,0.936247,-0.010639,0.014673,0.005858,0.999875,0.000038,-0.001010,-0.004153,0.000809,0.001180,0.001633,131.547623,132.642166,25.000000,-25.993742,-19.827515,-109.510063
461771009.043407,0.012253,0.009872,-1.003510,0.011689,-0.010603,-0.358755,0.936227,-0.351200,-0.011688,0.351089,0.936282,-0.010603,0.014667,0.005823,0.999875,0.000565,-0.000730,-0.003634,-0.000434,0.001192,0.002843,131.551956,132.646500,25.000000,-25.752556,-20.411255,-109.211563
461771009.076788,0.013962,0.011307,-1.004715,0.011636,-0.010612,-0.358669,0.936258,-0.351120,-0.011635,0.351008,0.936312,-0.010612,0.014620,0.005852,0.999876,-0.000618,0.000908,-0.005205,-0.000429,-0.001262,0.002868,131.561279,132.655823,25.000000,-25.545820,-20.342575,-109.145233
461771009.110091,0.010696,0.011520,-1.004105,0.011602,-0.010612,-0.358714,0.936243,-0.351162,-0.011601,0.351050,0.936297,-0.010612,0.014589,0.005863,0.999876,-0.001302,-0.001060,-0.004152,-0.001697,-0.002523,-0.004449,131.565796,132.660339,25.000000,-25.993742,-20.376915,-109.642731
461771009.143473,0.011154,0.010834,-1.005127,0.011608,-0.010624,-0.358812,0.936208,-0.351254,-0.011607,0.351142,0.936262,-0.010624,0.014599,0.005870,0.999876,-0.000453,0.000210,-0.005251,-0.000440,-0.000072,-0.004469,131.567871,132.662415,25.000000,-26.097109,-20.548607,-109.476898
461771009.176777,0.011826,0.011292,-1.004456,0.011593,-0.010567,-0.358903,0.936177,-0.351338,-0.011592,0.351228,0.936230,-0.010566,0.014565,0.005821,0.999877,0.000020,-0.001548,-0.003572,-0.000437,-0.001299,-0.004457,131.570343,132.664886,25.000000,-26.131565,-20.651619,-109.576393
461771009.210122,0.011734,0.010513,-1.003143,0.011615,-0.010600,-0.358994,0.936144,-0.351424,-0.011614,0.351313,0.936198,-0.010600,0.014598,0.005843,0.999876,0.000318,0.000554,-0.007005,-0.000421,-0.001272,0.000423,131.578064,132.672607,25.000000,-25.683647,-20.342598,-109.344231
461771009.243463,0.011322,0.009872,-1.005310,0.011653,-0.010597,-0.358961,0.936155,-0.351394,-0.011652,0.351282,0.936210,-0.010597,0.014633,0.005828,0.999876,0.000082,-0.000084,-0.003267,-0.002921,0.002428,0.001588,131.584564,132.679108,25.000000,-25.235729,-20.170906,-109.443726
461771009.276768,0.012329,0.010590,-1.003220,0.011665,-0.010639,-0.358988,0.936146,-0.351419,-0.011664,0.351307,0.936200,-0.010639,0.014659,0.005862,0.999875,0.000436,0.000027,-0.004611,-0.000436,0.001170,-0.002041,131.589447,132.683990,25.000000,-25.442461,-19.896210,-109.443726
461771009.310122,0.012070,0.008728,-1.005844,0.011677,-0.010666,-0.359020,0.936134,-0.351450,-0.011676,0.351337,0.936188,-0.010666,0.014679,0.005883,0.999875,-0.000689,0.000855,-0.004794,-0.001671,-0.000056,-0.003261,131.587326,132.681870,25.000000,-25.580280,-19.690186,-109.775391
461771009.343685,0.009445,0.009811,-1.003357,0.011676,-0.010599,-0.359066,0.936118,-0.351492,-0.011675,0.351380,0.936173,-0.010599,0.014655,0.005820,0.999876,-0.000582,-0.002039,-0.002749,-0.000411,-0.003737,-0.001994,131.582886,132.677429,25.000000,-25.821468,-19.861877,-109.941216
461771009.376857,0.010742,0.007980,-1.003479,0.011634,-0.010576,-0.359112,0.936103,-0.351535,-0.011633,0.351424,0.936157,-0.010576,0.014608,0.005812,0.999876,-0.000189,-0.000642,-0.003267,-0.001671,-0.000056,-0.003260,131.582855,132.677399,25.000000,-25.718102,-20.239594,-109.576385
461771009.410109,0.013229,0.008514,-1.004745,0.011569,-0.010575,-0.359026,0.936134,-0.351454,-0.011568,0.351343,0.936187,-0.010575,0.014547,0.005835,0.999877,-0.001391,-0.000047,-0.004075,-0.001652,-0.001257,0.001632,131.585205,132.679749,25.000000,-25.821468,-20.411278,-109.543213
461771009.443403,0.011932,0.010971,-1.003738,0.011562,-0.010535,-0.359006,0.936141,-0.351434,-0.011562,0.351324,0.936195,-0.010534,0.014526,0.005800,0.999878,-0.000636,-0.000723,-0.002732,-0.000413,-0.001275,-0.000798,131.582993,132.677536,25.000000,-25.959288,-20.136566,-109.211555
461771009.476815,0.010483,0.008804,-1.004761,0.011626,-0.010493,-0.359006,0.936140,-0.351434,-0.011626,0.351324,0.936195,-0.010493,0.014571,0.005739,0.999877,0.001726,-0.002207,-0.005158,-0.000410,0.001193,0.001618,131.579239,132.673782,25.000000,-26.303844,-20.411278,-109.078896
461771009.510173,0.010895,0.010193,-1.004181,0.011634,-0.010469,-0.358947,0.936161,-0.351378,-0.011633,0.351269,0.936216,-0.010468,0.014569,0.005714,0.999878,0.002070,-0.002335,-0.002381,-0.001635,-0.002480,0.001643,131.575104,132.669647,25.000000,-26.338301,-20.582970,-109.045731
461771009.543469,0.010391,0.010834,-1.004868,0.011568,-0.010538,-0.358933,0.936167,-0.351367,-0.011567,0.351256,0.936220,-0.010537,0.014532,0.005802,0.999878,-0.001710,0.000601,-0.005997,-0.001638,-0.001253,0.001631,131.578629,132.673172,25.000000,-26.269390,-20.789001,-108.913063
461771009.576814,0.013672,0.009888,-1.005127,0.011528,-0.010512,-0.358900,0.936179,-0.351335,-0.011527,0.351226,0.936232,-0.010512,0.014485,0.005792,0.999878,-0.001136,0.000322,-0.004989,-0.000402,-0.000045,-0.000811,131.575089,132.669632,25.000000,-26.062656,-20.102242,-109.443726
461771009.610169,0.011200,0.010071,-1.003174,0.011586,-0.010445,-0.358939,0.936165,-0.351371,-0.011585,0.351262,0.936219,-0.010445,0.014516,0.005709,0.999878,0.001065,-0.000954,-0.002563,-0.001660,0.001175,-0.003273,131.575089,132.669632,25.000000,-25.614735,-19.930565,-109.543213
461771009.643534,0.010971,0.009689,-1.004501,0.011581,-0.010508,-0.359030,0.936132,-0.351457,-0.011580,0.351347,0.936186,-0.010507,0.014534,0.005768,0.999878,-0.000380,-0.000437,-0.003296,-0.001654,-0.001279,-0.003248,131.572205,132.666748,25.000000,-25.649193,-19.827545,-109.709045
461771009.677037,0.011566,0.009323,-1.002625,0.011558,-0.010462,-0.359063,0.936122,-0.351486,-0.011557,0.351377,0.936175,-0.010462,0.014497,0.005733,0.999878,-0.000586,-0.000772,-0.004623,-0.001644,-0.000049,-0.003260,131.574524,132.669067,25.000000,-25.408007,-19.999237,-109.543213
461771009.710090,0.011688,0.009460,-1.004684,0.011574,-0.010386,-0.359089,0.936113,-0.351510,-0.011573,0.351402,0.936167,-0.010386,0.014485,0.005656,0.999879,0.000207,-0.000498,-0.003951,-0.000384,0.001200,0.001617,131.571426,132.665970,25.000000,-26.097111,-20.136597,-108.879890
461771009.743384,0.011597,0.011520,-1.005615,0.011535,-0.010406,-0.359087,0.936113,-0.351509,-0.011534,0.351401,0.936167,-0.010406,0.014456,0.005688,0.999879,-0.000197,-0.001922,-0.004012,-0.001635,-0.002496,-0.002015,131.577072,132.671616,25.000000,-25.683647,-20.411301,-109.012558
461771009.776808,0.012268,0.008286,-1.004364,0.011517,-0.010419,-0.359179,0.936082,-0.351594,-0.011516,0.351486,0.936135,-0.010419,0.014444,0.005705,0.999879,0.000294,-0.000119,-0.004530,-0.001630,-0.001255,0.000413,131.581360,132.675903,25.000000,-25.821468,-20.479980,-108.680901
461771009.810056,0.009796,0.009872,-1.005188,0.011504,-0.010363,-0.359185,0.936080,-0.351599,-0.011503,0.351492,0.936134,-0.010363,0.014412,0.005657,0.999880,0.000322,-0.000307,-0.006574,-0.001644,0.001186,-0.002051,131.600403,132.694946,25.000000,-25.304638,-20.514313,-109.178391
461771009.843478,0.011566,0.009415,-1.012268,0.011515,-0.010435,-0.359223,0.936066,-0.351636,-0.011514,0.351528,0.936119,-0.010435,0.014448,0.005720,0.999879,0.002127,-0.000990,-0.004408,-0.001620,0.001209,0.001609,131.612610,132.707153,25.000000,-25.339092,-20.205269,-109.344215
