Timestamp,Accel_X,Accel_Y,Accel_Z,Roll,Pitch,Yaw,GravAcc_X,GravAcc_Y,GravAcc_Z,UserAcc_X,UserAcc_Y,UserAcc_Z,RotRate_X,RotRate_Y,RotRate_Z,MagHeading,TrueHeading,HeadingAccuracy,Lat,Long,LocAccuracy,Course,Speed,Altitude
462463529.838963,0.189255,-0.405106,-1.090454,0.103585,0.269171,0.165747,0.099677,-0.265933,-0.958824,0.426324,-0.399488,-0.167793,0.393353,0.400879,-1.160681,320.047668,321.144379,10.000000,28.709474,77.206372,10.000000,94.218750,0.710000,197.377747
462463529.872286,0.255676,-0.302383,-1.304245,0.096318,0.268057,0.164562,0.092735,-0.264858,-0.959818,-0.289955,0.144848,-0.286551,-0.452237,-0.229687,0.649664,320.433899,321.530609,10.000000,28.709474,77.206372,10.000000,94.218750,0.710000,197.377747
462463529.905618,0.631271,-0.604538,-0.985703,0.107427,0.249120,0.189043,0.103911,-0.246552,-0.963543,0.458849,-0.267731,-0.195454,-0.520432,0.862988,0.430326,319.035675,320.132385,10.000000,28.709474,77.206372,10.000000,94.218750,0.710000,197.377747
462463529.939037,0.357498,-0.210922,-1.073883,0.121102,0.244365,0.196845,0.117217,-0.241941,-0.963185,0.323060,-0.216601,0.122609,-0.081362,0.058682,0.259912,318.672607,319.769318,10.000000,28.709474,77.206372,10.000000,94.218750,0.710000,197.377747
462463529.972285,0.561920,-0.149658,-0.795181,0.094296,0.236510,0.231213,0.091535,-0.234312,-0.967843,0.320132,0.108091,-0.036292,-0.350476,-0.815091,1.611035,316.996124,318.092834,10.000000,28.709474,77.206372,10.000000,94.218750,0.710000,197.377747
462463530.005694,0.678497,-0.216003,-0.768112,0.053011,0.242403,0.294659,0.051437,-0.240036,-0.969400,0.591156,0.068176,0.219873,0.238164,-1.011575,1.850518,313.781311,314.878021,10.000000,28.709474,77.206372,10.000000,94.218750,0.710000,197.377747
462463530.038956,0.111313,0.053375,-0.854523,0.009234,0.268437,0.362451,0.008903,-0.265225,-0.964145,0.443886,0.022976,0.123890,1.288096,-0.297430,2.699347,311.280182,312.376892,10.000000,28.709474,77.206372,10.000000,94.218750,0.710000,197.377747
462463530.072177,0.543747,-0.563049,-0.891174,-0.003035,0.321500,0.469742,-0.002879,-0.315990,-0.948758,0.054393,0.376598,0.074231,1.767404,0.619739,2.724373,305.355682,306.452393,10.000000,28.709474,77.206372,10.000000,94.218750,0.710000,197.377747
462463530.105607,0.085449,-0.216751,-0.884232,-0.039275,0.381009,0.525692,-0.036449,-0.371857,-0.927574,0.432491,-0.145492,0.117729,1.567110,-1.254967,1.531253,302.702759,303.799469,10.000000,28.709474,77.206372,10.000000,94.218750,0.710000,197.377747
462463530.138869,0.037964,-0.388916,-0.956924,-0.099713,0.406150,0.609491,-0.091450,-0.395075,-0.914086,-0.278011,0.415873,-0.193931,1.019998,0.097633,2.233412,295.281036,296.377747,10.000000,28.709474,77.206372,10.000000,94.218750,0.710000,197.377747
462463530.172262,-0.756241,-0.396973,-1.011612,-0.082751,0.462547,0.636328,-0.073971,-0.446229,-0.891857,-0.345371,-0.078002,0.002513,0.647978,-0.574204,-0.639567,293.382568,294.479279,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.205568,-0.430984,-0.412628,-1.168503,-0.060270,0.490701,0.588711,-0.053126,-0.471244,-0.880401,-0.377859,0.058616,-0.288102,1.059853,1.080185,-1.631368,292.731659,293.828369,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.238897,0.130737,-0.774521,-0.598419,0.001411,0.522629,0.540806,0.001223,-0.499160,-0.866509,0.060865,-0.203935,0.075249,0.597745,0.234439,-0.924955,294.851593,295.948303,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.272243,0.428131,-0.918991,-0.567963,-0.010050,0.523874,0.530190,-0.008702,-0.500238,-0.865844,0.191212,-0.355215,0.331756,-0.189530,-1.533710,-0.399721,296.967743,298.064453,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.305576,0.381729,-0.831665,-0.367722,-0.112021,0.479169,0.552209,-0.099197,-0.461042,-0.881817,0.480927,-0.370623,0.514095,-0.990726,-1.570700,0.924358,297.907196,299.003906,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.338905,0.313141,-0.633911,-0.509903,-0.165422,0.462720,0.578792,-0.147353,-0.446383,-0.882626,0.565154,-0.227307,0.410321,0.134470,-0.826306,0.410687,296.883728,297.980438,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.372242,0.071854,-0.377945,-0.580521,-0.179940,0.468440,0.592382,-0.159691,-0.451494,-0.877868,0.264321,-0.159147,0.269088,0.012432,0.164277,0.795174,296.527069,297.623779,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.405575,0.657654,-0.545944,-0.520676,-0.183321,0.460178,0.616039,-0.163332,-0.444108,-0.880960,0.235186,0.066163,0.300440,-0.410902,0.518105,1.636334,295.282715,296.379425,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.438908,0.460739,-0.611099,-0.596985,-0.189144,0.431801,0.699136,-0.170761,-0.418507,-0.892016,0.745453,-0.243785,0.339312,0.246688,0.576852,1.029540,290.684753,291.781464,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.472242,-0.033340,-0.274826,-0.854736,-0.197161,0.420493,0.753529,-0.178822,-0.408210,-0.895202,0.343541,0.045402,0.143524,-0.414956,0.417045,2.227805,289.048218,290.144928,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.505566,0.127518,-0.697861,-0.817688,-0.213408,0.376313,0.829320,-0.196972,-0.367494,-0.908928,0.274273,-0.092818,0.056481,-0.995260,0.267477,2.000375,285.423645,286.520355,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.538914,-0.297592,-0.486008,-0.957275,-0.241310,0.352580,0.863131,-0.224274,-0.345320,-0.911293,0.351792,-0.352541,0.093605,-0.185565,-0.984607,0.820971,280.680359,281.777069,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.572245,-0.362534,-0.535217,-1.067673,-0.276828,0.336328,0.895136,-0.257993,-0.330023,-0.908033,-0.339999,-0.088114,-0.306292,-0.434798,-0.406549,1.292778,279.486511,280.583221,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.605594,-0.121796,-0.748413,-0.863327,-0.279970,0.290897,0.938023,-0.264717,-0.286812,-0.920687,-0.036979,-0.282707,-0.009138,-1.323930,0.690817,1.717919,276.733307,277.830017,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.639027,-0.132080,-0.594147,-0.984573,-0.261924,0.244369,0.979925,-0.251246,-0.241945,-0.937197,0.129451,-0.506469,0.073870,-0.760077,1.116425,1.691147,272.956268,274.052979,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.672276,-0.083328,-0.357880,-1.000900,-0.230845,0.212103,1.046102,-0.223673,-0.210517,-0.951658,-0.079260,-0.117364,-0.093004,-0.453596,1.430398,2.580983,270.447357,271.544067,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.705624,0.252151,-0.357071,-0.886566,-0.215829,0.171015,1.128270,-0.211033,-0.170183,-0.962550,0.225269,-0.194441,-0.049626,-0.750514,0.395877,2.567062,264.574615,265.671326,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.738938,0.058273,-0.168579,-1.039169,-0.229292,0.142259,1.203551,-0.224992,-0.141780,-0.963990,0.477144,-0.215291,0.077424,-0.260170,-0.107801,2.655131,259.367523,260.464233,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.772231,0.292160,-0.271896,-0.933777,-0.237675,0.105029,1.300412,-0.234146,-0.104836,-0.966532,0.203522,-0.043037,-0.159063,-0.370128,0.144539,3.150768,252.869690,253.966400,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.805645,-0.051498,-0.021545,-1.267349,-0.243533,0.112446,1.376409,-0.239610,-0.112210,-0.964363,0.611879,-0.174915,0.007850,1.476585,-0.030711,1.807516,249.875946,250.972656,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.838889,0.027069,-0.077850,-1.066635,-0.277771,0.133988,1.508571,-0.271755,-0.133588,-0.953050,0.141002,0.142132,-0.293960,0.836059,-0.429394,2.430028,244.885086,245.981796,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.872222,-0.033340,-0.231262,-0.938553,-0.294565,0.145992,1.550325,-0.287235,-0.145474,-0.946749,0.464024,-0.111835,0.068316,0.556289,-0.191213,0.197743,240.243118,241.339828,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.905556,-0.620712,-0.137238,-0.883423,-0.285670,0.164402,1.544703,-0.278001,-0.163662,-0.946536,-0.242949,0.001416,-0.046888,0.503644,0.589708,-0.454895,239.056519,240.153229,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.938869,-0.345734,-0.246872,-0.918106,-0.252489,0.179319,1.542230,-0.245809,-0.178360,-0.952767,-0.236934,-0.009507,0.056771,0.325471,1.226538,0.051030,238.317169,239.413879,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463530.972229,0.013641,-0.416290,-0.853546,-0.215314,0.189970,1.546252,-0.209811,-0.188829,-0.959335,0.055514,-0.163847,0.069198,0.513603,1.062747,-0.121584,237.720154,238.816864,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463531.005626,-0.128128,-0.236511,-0.911240,-0.191702,0.217050,1.547077,-0.186060,-0.215350,-0.958648,0.162027,-0.133009,0.087875,1.030284,0.535788,-0.005021,237.168488,238.265198,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463531.038742,-0.066483,-0.267990,-0.906998,-0.179443,0.250865,1.559722,-0.172895,-0.248242,-0.953144,0.067288,0.015057,0.039844,1.054178,0.320021,0.280359,237.159760,238.256470,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463531.072256,-0.036911,-0.357407,-0.690155,-0.185692,0.278512,1.581889,-0.177513,-0.274925,-0.944937,0.176643,-0.083565,0.130255,0.958534,-0.245180,0.751311,236.294281,237.390991,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463531.105707,0.060364,-0.396271,-0.727753,-0.210913,0.305294,1.627590,-0.199672,-0.300574,-0.932623,0.164486,-0.041894,0.258139,1.179051,-0.377913,1.347254,235.257919,236.354630,10.000000,28.709472,77.206379,10.000000,98.085938,0.710000,197.503723
462463531.139274,-0.153763,-0.340393,-0.641617,-0.241492,0.334084,1.677895,-0.225929,-0.327904,-0.917298,0.275810,-0.071907,0.215317,1.185227,-0.589956,1.177390,232.749176,233.845886,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.172299,-0.145538,-0.360458,-0.684006,-0.301373,0.368805,1.756224,-0.276872,-0.360501,-0.890719,0.131334,0.000042,0.206714,1.009126,-0.562860,1.497863,229.949554,231.046265,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.205643,-0.097473,-0.407104,-0.614777,-0.340106,0.388880,1.818319,-0.308680,-0.379152,-0.872330,0.178522,-0.008757,0.217072,1.311908,-0.510469,1.454514,228.695862,229.792572,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.238960,-0.262604,-0.341675,-0.724014,-0.398539,0.399257,1.884301,-0.357550,-0.388734,-0.849143,0.219519,0.036210,0.224921,0.477446,-1.492477,1.845891,225.208099,226.304810,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.272298,-0.159302,-0.377655,-0.748566,-0.485742,0.370023,1.937730,-0.435267,-0.361637,-0.824477,0.218195,0.009968,0.072066,-0.426812,-2.202283,1.686230,222.452637,223.549347,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.305710,-0.465088,-0.315155,-0.505142,-0.563688,0.344218,1.982778,-0.502964,-0.337460,-0.795705,0.098881,0.064801,0.252493,0.406935,-1.809920,1.414186,219.487579,220.584290,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.338966,-0.524734,-0.500015,-0.797150,-0.603763,0.336140,2.029567,-0.535971,-0.329846,-0.777134,0.011877,-0.080219,0.176289,0.508854,0.171725,1.210994,218.993668,220.090378,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.372324,-0.591980,-0.534958,-0.276520,-0.589758,0.321356,2.069041,-0.527689,-0.315853,-0.788531,-0.023596,-0.228855,0.189547,0.061520,1.042528,1.191579,216.831787,217.928497,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.405656,-0.588654,-0.678452,-0.495255,-0.559549,0.303504,2.101432,-0.506544,-0.298865,-0.808760,-0.080996,-0.357308,0.435545,-0.003849,1.588146,1.042893,213.644424,214.741135,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.439016,-0.753448,-0.614044,-0.538147,-0.501724,0.283031,2.125278,-0.461803,-0.279267,-0.841872,-0.247364,-0.422027,0.343382,-0.439926,2.339442,0.947892,211.792297,212.889008,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.472615,-0.774536,-0.482880,-0.689789,-0.414489,0.225509,2.148389,-0.392526,-0.223603,-0.892147,-0.378959,-0.330169,0.269344,-1.949535,3.198741,1.759853,208.425034,209.521744,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.505600,-0.340546,-0.385971,-0.838516,-0.309940,0.155450,2.175575,-0.301324,-0.154825,-0.940868,-0.278678,-0.311316,0.234371,-1.292802,3.514785,1.071175,204.987976,206.084686,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.539037,-0.472885,-0.047363,-1.259186,-0.211429,0.133184,2.186335,-0.207998,-0.132791,-0.969073,-0.103296,-0.132392,0.006335,-0.579694,2.727566,0.430518,203.232407,204.329117,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.572370,-0.182419,-0.175354,-1.207733,-0.126038,0.112710,2.195722,-0.124907,-0.112472,-0.985773,-0.236635,-0.003205,-0.232657,-0.480084,2.742866,0.393306,200.966125,202.062836,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.605656,-0.152954,-0.262070,-1.296280,-0.050287,0.096727,2.208591,-0.050031,-0.096576,-0.994067,-0.090106,-0.108121,-0.113660,-0.521164,2.173583,0.387685,199.970490,201.067200,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.638979,-0.133926,-0.178040,-1.074493,0.020377,0.078157,2.220282,0.020314,-0.078078,-0.996740,-0.142140,-0.188875,-0.230539,-0.458750,2.354512,0.535203,199.259766,200.356476,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.672197,0.021683,-0.267975,-1.159698,0.085629,0.076172,2.257249,0.085276,-0.076098,-0.993447,-0.219202,-0.101942,-0.081046,0.002216,1.824026,1.531017,197.061707,198.158417,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.705535,0.207672,-0.349838,-1.048096,0.127485,0.078422,2.309145,0.126749,-0.078342,-0.988836,0.098303,-0.306104,-0.182276,-0.082683,1.268211,1.483445,193.749664,194.846375,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.738866,0.020187,-0.260147,-0.974609,0.159320,0.089802,2.352806,0.158008,-0.089682,-0.983357,0.008725,-0.212504,-0.014476,0.315754,1.006217,1.480561,191.006104,192.102814,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.772182,0.113235,-0.306473,-0.823013,0.182461,0.113609,2.406757,0.180281,-0.113364,-0.977061,-0.160093,-0.146783,0.002451,0.473412,0.849522,1.906678,189.071533,190.168243,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.805734,0.075470,-0.296585,-0.755356,0.200172,0.139756,2.469218,0.196899,-0.139302,-0.970477,-0.083664,-0.167171,0.147464,0.313661,0.609414,2.077434,184.709549,185.806259,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.838873,0.081696,-0.365677,-0.634628,0.197106,0.157285,2.584227,0.193415,-0.156637,-0.968533,-0.121043,-0.197824,0.211468,-0.331585,0.129886,2.723897,180.850586,181.947296,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.872203,0.187271,-0.376541,-0.782471,0.187788,0.149810,2.674464,0.184595,-0.149250,-0.971416,-0.021341,-0.240429,0.252666,-1.161825,0.292307,2.563430,178.188080,179.284790,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.905537,0.049194,-0.341415,-0.908981,0.175251,0.107754,2.768221,0.173344,-0.107546,-0.978972,-0.055318,-0.235823,0.145399,-2.188914,-0.403515,2.612367,173.053436,174.150146,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.938869,0.120010,-0.127640,-1.005661,0.153272,0.078562,2.856227,0.152202,-0.078481,-0.985229,-0.013622,-0.245631,-0.010331,-0.414557,-0.295000,2.604105,166.963562,168.060272,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463531.972205,0.237106,0.191589,-1.542435,0.143588,0.094800,2.951273,0.142452,-0.094658,-0.985265,-0.075848,0.098503,-0.129496,-0.177408,-0.007443,2.870239,164.736542,165.833252,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463532.005537,0.209625,0.344513,-1.329971,0.125282,0.089400,3.011837,0.124456,-0.089281,-0.988200,0.203334,0.326678,-0.438039,-0.190869,-0.557398,1.037032,158.690125,159.786835,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463532.038896,-0.380417,0.435608,-1.464645,0.101987,0.102848,3.029879,0.101272,-0.102667,-0.989547,-0.299255,0.566519,-0.370972,0.582284,-0.703547,0.535645,155.617783,156.714493,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463532.072220,-0.076538,-0.021851,-1.197296,0.085026,0.128398,3.051046,0.084225,-0.128045,-0.988186,-0.381237,0.487298,-0.454792,0.824091,-0.240378,0.826905,154.788742,155.885452,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463532.105595,-0.096542,-0.190109,-1.117706,0.070128,0.153943,3.082900,0.069242,-0.153336,-0.985745,-0.145780,0.131485,-0.211551,0.558362,-0.491427,1.377610,152.724747,153.821457,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463532.139233,-0.087784,-0.336838,-1.032516,0.050410,0.168667,-3.134850,0.049674,-0.167868,-0.984557,-0.225150,-0.054147,-0.094453,-0.002201,0.082254,2.361934,149.243820,150.340530,10.000000,28.709467,77.206389,10.000000,114.960938,1.060000,197.159424
462463532.172217,-0.148529,-0.323730,-1.006607,0.043696,0.147238,-3.004267,0.043210,-0.146707,-0.988236,-0.215832,-0.232627,-0.011291,-0.368126,0.173840,2.648592,146.534256,147.630966,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.205540,-0.131821,-0.236588,-1.048660,0.021870,0.157569,-2.924701,0.021597,-0.156918,-0.987375,-0.153418,-0.079669,-0.061285,0.417106,-0.614452,2.326941,140.727722,141.824432,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.238872,-0.166565,0.004929,-1.219177,-0.010248,0.163945,-2.856975,-0.010110,-0.163211,-0.986539,-0.181952,0.120075,-0.281558,0.111162,-0.656474,1.795528,135.620499,136.717209,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.272212,-0.113754,0.048004,-1.023773,-0.025368,0.167550,-2.832641,-0.025010,-0.166767,-0.985679,-0.099639,0.202488,-0.114739,0.329264,-0.720160,1.326898,133.267822,134.364532,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.305550,-0.201035,0.111160,-1.038925,-0.060233,0.195974,-2.790993,-0.059044,-0.194722,-0.979080,-0.141990,0.305883,-0.059845,0.793909,-0.091195,0.478702,130.097458,131.194168,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.338850,-0.071854,-0.013382,-0.809631,-0.055538,0.222413,-2.777826,-0.054142,-0.220584,-0.973864,-0.023602,0.254825,0.134081,0.852188,0.351905,0.314909,129.043396,130.140106,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.372200,-0.072662,-0.303970,-0.745239,-0.047864,0.242718,-2.771444,-0.046444,-0.240341,-0.969577,-0.015522,0.067307,0.154269,0.443698,0.234340,0.022591,127.848076,128.944778,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.405575,-0.160019,-0.253326,-0.676727,-0.047639,0.251313,-2.762804,-0.046125,-0.248676,-0.967488,-0.059893,-0.011532,0.256398,0.153160,-0.176544,0.499057,127.827446,128.924149,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.438848,0.046036,-0.362473,-0.780807,-0.074931,0.246496,-2.745835,-0.072598,-0.244007,-0.967052,0.042080,-0.069805,0.218914,-0.199152,-0.975126,0.495782,126.823845,127.920555,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.472203,-0.163376,-0.168091,-0.738129,-0.106897,0.245533,-2.729778,-0.103494,-0.243074,-0.964471,0.018914,0.016282,0.213861,0.016524,-0.978694,0.470625,126.022263,127.118973,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.505567,-0.161163,-0.099548,-0.829300,-0.154992,0.227672,-2.720164,-0.150388,-0.225710,-0.962517,-0.018877,0.100405,0.192970,-1.100887,-1.762516,0.289331,125.322266,126.418976,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.538606,-0.246826,-0.021194,-0.786133,-0.238239,0.172066,-2.728506,-0.232507,-0.171218,-0.957405,0.022591,0.136459,0.155998,-1.746757,-3.032459,-0.199502,125.411697,126.508408,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.572238,-0.598160,0.108887,-0.869324,-0.299125,0.148847,-2.746218,-0.291426,-0.148298,-0.945029,0.009367,0.206205,0.095282,-0.159896,-1.221193,-0.257884,126.695274,127.791985,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.605569,-0.420013,0.000885,-1.071106,-0.313382,0.175479,-2.753364,-0.303544,-0.174580,-0.936687,-0.227569,0.267048,0.075817,1.099068,-0.066204,-0.757542,126.839630,127.936340,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.638983,-0.655899,-0.018219,-0.938568,-0.319481,0.203372,-2.776009,-0.307601,-0.201973,-0.929832,-0.112412,0.202858,-0.141273,0.076793,-0.495879,-0.956278,127.435677,128.532379,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.672267,-0.600754,-0.210205,-0.720978,-0.315670,0.209801,-2.814296,-0.303646,-0.208266,-0.929744,-0.340504,0.147429,0.043407,-0.050463,0.496338,-1.399028,130.024109,131.120819,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.705224,-0.593018,-0.233658,-0.906998,-0.271206,0.235770,-2.852066,-0.260483,-0.233592,-0.936794,-0.380738,0.025630,0.140408,0.476869,1.066524,-1.050530,131.065033,132.161743,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.738875,-0.317184,-0.419876,-0.848740,-0.245109,0.250337,-2.879210,-0.235099,-0.247730,-0.939872,-0.357919,0.014072,0.032874,0.016226,0.448595,-0.873429,132.591629,133.688339,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.772163,-0.477127,-0.330002,-0.807434,-0.210624,0.236071,-2.906748,-0.203272,-0.233884,-0.950778,-0.136938,-0.190798,0.129275,-1.064710,1.392011,-0.482381,133.888428,134.985138,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.805665,0.010437,-0.292953,-1.032394,-0.145987,0.207647,-2.900266,-0.142344,-0.206158,-0.968110,-0.334783,-0.123844,0.160676,-0.434766,2.260946,0.944871,133.929718,135.026428,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.838801,0.072113,-0.188538,-1.169296,-0.083791,0.186494,-2.854147,-0.082242,-0.185415,-0.979213,0.158795,-0.100443,-0.185323,-0.768829,0.819608,0.341785,132.899170,133.995880,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.872132,-0.322540,0.160965,-1.055161,-0.056025,0.152882,-2.859045,-0.055342,-0.152288,-0.986786,-0.230531,0.243276,-0.075898,-0.883052,1.000392,-0.131821,131.777252,132.873962,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.905429,0.020798,-0.016373,-1.185364,-0.010045,0.162393,-2.863159,-0.009912,-0.161681,-0.986793,-0.154593,0.267409,-0.035271,1.040585,1.707902,-0.211830,132.148682,133.245392,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.938810,-0.087616,0.004654,-1.301849,0.042940,0.184622,-2.874208,0.042197,-0.183575,-0.982100,-0.061774,0.153897,-0.301012,0.094756,1.128188,-0.404827,131.446671,132.543381,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463532.972134,-0.066956,0.123886,-0.998901,0.054235,0.176543,-2.899677,0.053366,-0.175628,-0.983009,-0.200751,0.275359,-0.145516,-0.018094,-0.299430,-1.233284,132.326813,133.423523,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463533.005471,-0.266922,0.087219,-1.116791,0.044104,0.193315,-2.962263,0.043269,-0.192114,-0.980418,-0.175379,0.293874,-0.035878,0.906906,-0.874298,-2.133068,135.606934,136.703644,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463533.038804,-0.190521,0.087662,-1.092972,0.026262,0.212818,-3.012612,0.025667,-0.211215,-0.977102,-0.278596,0.300800,-0.143762,0.552641,-0.729817,-0.917185,137.135315,138.232025,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463533.072138,0.223145,-0.094101,-0.889542,0.025112,0.245972,-3.042139,0.024353,-0.243499,-0.969595,0.074875,0.265045,0.041357,1.402899,0.082251,-1.177425,140.819199,141.915909,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463533.105488,-0.310867,-0.046066,-0.799347,0.031529,0.276561,-3.094013,0.030326,-0.273049,-0.961522,0.051522,0.142388,0.083562,0.530754,-0.740339,-1.512622,142.822769,143.919479,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463533.139180,-0.146683,-0.117859,-0.746155,0.011533,0.284147,-3.127938,0.011070,-0.280339,-0.959837,-0.259086,0.210164,0.202757,0.264351,-0.744015,-0.610579,144.219299,145.316010,10.000000,28.709455,77.206402,10.000000,132.539062,1.650000,196.973999
462463533.172227,-0.115921,-0.241928,-0.792709,0.016638,0.294051,-3.127860,0.015923,-0.289832,-0.956945,-0.131844,0.047904,0.164236,0.421184,0.936918,0.121749,145.694077,146.790787,10.000000,28.709440,77.206409,10.000000,145.195312,1.430000,196.882141
